n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,train_scale,group
1829,1003,0.45161290322580644,1.8235294117647058,0.3885757996735212,-0.007089232131632277,0.12406691836232919,0.7062485199093338,-0.0019044455366697246,0.007089232131632277,FOODS_1_192_CA_2_evaluation,2.242209,control_pool
1829,428,0.7659923455440131,4.2733644859813085,0.40450448439905273,-0.0031896742658066245,0.24422376278733185,0.42247340892336827,-0.05059397961811454,0.0031896742658066245,FOODS_1_197_CA_2_evaluation,1.0,control_pool
1829,769,0.5795516675779114,2.3784135240572173,0.6735362204087626,-0.0035143454961243134,0.10164415141733342,0.530694772012581,-0.048767372521431124,0.0035143454961243134,FOODS_1_198_CA_2_evaluation,1.300164,control_pool
1647,456,0.7231329690346083,3.611842105263158,0.7492768908443254,0.006219791073796265,0.0654557659184224,0.21740380362671372,-0.042891381546218216,0.006219791073796265,FOODS_1_199_CA_2_evaluation,1.0,control_pool
1829,1084,0.4073264078731547,1.687269372693727,0.4745850552297271,-0.00020943398936330152,0.11496231839313781,0.6692161346495874,-0.030672851128800024,0.00020943398936330152,FOODS_1_201_CA_2_evaluation,2.2706397,control_pool
1766,861,0.5124575311438279,2.051103368176539,0.5507151318081962,0.003516176156435318,0.23796227735542652,0.5249177077908755,-0.042018820613507944,0.003516176156435318,FOODS_1_204_CA_2_evaluation,1.3663204,control_pool
1829,867,0.5259704756697648,2.1095732410611303,6.299929767778797,-0.004536933039980712,0.7215694509213967,0.275902301306458,-0.030396311682388003,0.004536933039980712,FOODS_1_206_CA_2_evaluation,1.6582832,candidate
1829,913,0.5008201202843083,2.00328587075575,0.420594454020862,-0.004365379564458169,0.09600247734060567,0.6936528001225776,-0.047350541002272116,0.004365379564458169,FOODS_1_209_CA_2_evaluation,1.7791142,control_pool
1829,1145,0.3739748496446145,1.5973799126637556,0.6286798287085417,-0.004878012607996485,0.3471729639255336,0.7757330388909335,-0.0069988503166347115,0.004878012607996485,FOODS_1_217_CA_2_evaluation,5.0420995,candidate
1829,1045,0.42864953526517224,1.7502392344497608,0.4321672770564593,0.0006725463858735887,0.050506146036270017,0.7208294237235138,-0.05252215933325266,0.0006725463858735887,FOODS_1_219_CA_2_evaluation,2.5675232,control_pool
247,98,0.6032388663967612,2.520408163265306,0.3083109590237473,-0.004044066378468803,0.022396416573348253,0.033232211803640575,0.022999954355402426,0.004044066378468803,FOODS_2_002_CA_2_evaluation,1.0,control_pool
898,116,0.8708240534521158,7.741379310344827,0.3032753051873754,-0.002736131609262928,0.17998229784376946,0.4782833917437871,0.026513559020582944,0.002736131609262928,FOODS_2_004_CA_2_evaluation,1.0,control_pool
1829,381,0.7916894477856752,4.800524934383202,0.5256325386824737,-0.006778947742573342,0.07801071209433669,0.637881651642919,-0.027539772905472677,0.006778947742573342,FOODS_2_026_CA_2_evaluation,1.0,control_pool
653,132,0.7978560490045942,4.946969696969697,0.2648003816898631,-0.0011829347229733928,0.07493676222597008,0.25223089472538485,-0.07592116334839823,0.0011829347229733928,FOODS_2_028_CA_2_evaluation,1.0,control_pool
289,135,0.532871972318339,2.140740740740741,0.34501122972233544,-0.004906698790965913,-0.042628282739187506,0.4908576238342824,-0.08260934997034572,0.004906698790965913,FOODS_2_031_CA_2_evaluation,1.0,control_pool
1696,760,0.5518867924528302,2.231578947368421,0.501747285298543,-0.005163786105607906,0.008032680159924917,0.2855124214030536,-0.013775093171259814,0.005163786105607906,FOODS_2_034_CA_2_evaluation,1.0267906,control_pool
1822,618,0.6608122941822173,2.9482200647249193,0.42171505910427287,-0.005967832744152749,-0.001950319885102444,0.625245139578237,0.060347239165600225,0.005967832744152749,FOODS_2_036_CA_2_evaluation,1.0235101,control_pool
1829,795,0.5653362493165665,2.30062893081761,0.4984736657426146,-0.0033524529261590506,0.12098874677588344,0.7050238439423366,-0.04870748819944965,0.0033524529261590506,FOODS_2_042_CA_2_evaluation,1.5571351,control_pool
1829,1049,0.4264625478403499,1.7435653002859866,0.3945811769990243,-0.002454220647952403,0.22579284535746041,0.7897925229986298,-0.03313959301984057,0.002454220647952403,FOODS_2_056_CA_2_evaluation,2.2673593,control_pool
1241,304,0.7550362610797744,4.082236842105263,0.22794247413763433,0.0004974692706267291,-0.06932858892842575,0.11971434997750811,-0.049632438040454606,0.0004974692706267291,FOODS_2_058_CA_2_evaluation,1.0,control_pool
254,156,0.3858267716535433,1.6282051282051282,0.3966938018139657,0.005746753378984171,-0.03377699395452208,0.20737456313376348,-0.08245082637459185,0.005746753378984171,FOODS_2_059_CA_2_evaluation,1.0,control_pool
254,105,0.5866141732283464,2.419047619047619,0.7562325577480898,0.0003590943059289362,0.0015972895907622698,0.37234217080822596,0.2974853583537955,0.0003590943059289362,FOODS_2_067_CA_2_evaluation,1.0,control_pool
254,165,0.35039370078740156,1.5393939393939393,0.4276772661080437,-0.0018637481164247756,-0.08319683631365425,0.12878787878787842,-0.02313096787875104,0.0018637481164247756,FOODS_2_070_CA_2_evaluation,1.0,control_pool
247,96,0.611336032388664,2.5729166666666665,0.4638235180586536,-0.006882660776132566,-0.04400658404337723,0.1799999999999988,0.02212700992639136,0.006882660776132566,FOODS_2_072_CA_2_evaluation,1.0,control_pool
254,160,0.3700787401574803,1.5875,0.3689123812554216,0.004110084933186714,0.05280846342711214,0.5674257840638405,-0.002542357623497798,0.004110084933186714,FOODS_2_075_CA_2_evaluation,1.0,control_pool
611,209,0.6579378068739771,2.923444976076555,0.42447269751461175,-0.005761574738556768,0.13201457094111685,0.4717100341851238,-0.011635206031510262,0.005761574738556768,FOODS_2_092_CA_2_evaluation,1.0,control_pool
1395,683,0.5103942652329749,2.042459736456808,0.3524823991202439,0.0021590348504767843,-0.046100289021572455,0.2981187134320599,0.04318495356891206,0.0021590348504767843,FOODS_2_093_CA_2_evaluation,1.0,control_pool
863,155,0.8203939745075318,5.567741935483871,0.4989344727588941,-0.007219203617827978,0.07930179942441624,0.6017666553225504,-0.06959656252858731,0.007219203617827978,FOODS_2_116_CA_2_evaluation,1.0,control_pool
1829,963,0.4734827774740295,1.8992731048805815,0.46783716338794296,-0.0008637210739694931,-0.03458619412715675,0.3636717193299179,-0.026809291894492892,0.0008637210739694931,FOODS_2_119_CA_2_evaluation,1.2886823,control_pool
1353,148,0.8906134515890614,9.141891891891891,0.3031408174744336,-0.007209903917036487,-0.033055700156168634,0.5015571249040054,0.03918291461158495,0.007209903917036487,FOODS_2_123_CA_2_evaluation,1.0,control_pool
1080,431,0.600925925925926,2.5058004640371228,0.3827812141980959,0.006627542789838556,0.04112844473757377,0.5883895727115076,-0.047325173647253437,0.006627542789838556,FOODS_2_142_CA_2_evaluation,1.0,control_pool
247,40,0.8380566801619433,6.175,0.3165063954709458,0.00570571491828003,-0.1190953583033424,0.044660194174757466,-0.12853733363399455,0.00570571491828003,FOODS_2_143_CA_2_evaluation,1.0,control_pool
254,44,0.8267716535433071,5.7727272727272725,0.8144282817712521,-0.006021567500394984,-0.09878819810326667,0.14712918660287067,0.06856664402864644,0.006021567500394984,FOODS_2_156_CA_2_evaluation,1.0,control_pool
1829,1097,0.4002186987424822,1.6672743846855058,0.43455778762457886,-0.0008911230502892286,0.05496305726352374,0.3630068808241644,0.022167760891429245,0.0008911230502892286,FOODS_2_164_CA_2_evaluation,1.5790049,control_pool
1829,805,0.5598687807545106,2.2720496894409936,0.4722655236072006,-0.006753628432198522,0.26297510211265035,0.8112707944651736,-0.05483361308612493,0.006753628432198522,FOODS_2_166_CA_2_evaluation,2.579005,control_pool
1479,449,0.6964164976335362,3.293986636971047,0.3834218369598124,-0.0020012846418927693,0.05549519308628888,0.596927412390346,0.0308214733575574,0.0020012846418927693,FOODS_2_169_CA_2_evaluation,1.0,control_pool
1829,1302,0.288135593220339,1.4047619047619047,0.44899009049529687,-0.0035018049360525344,0.2129551144225018,0.5627476747560991,0.04942838518340598,0.0035018049360525344,FOODS_2_171_CA_2_evaluation,2.3362494,control_pool
1724,532,0.691415313225058,3.2406015037593985,0.28031539726688925,-0.0019026358345984962,0.029020868003246447,0.3854314627879514,0.06391991240289668,0.0019026358345984962,FOODS_2_173_CA_2_evaluation,1.0,control_pool
1087,747,0.31278748850046,1.4551539491298529,0.624693109790396,0.006101672259644273,0.1243259716818441,0.21797183045304663,-0.08480431322334216,0.006101672259644273,FOODS_2_175_CA_2_evaluation,1.5237834,control_pool
254,162,0.36220472440944884,1.5679012345679013,0.48826869669880796,-0.005877394001274265,-0.09969660758342713,0.10117102209509467,0.012718586685084172,0.005877394001274265,FOODS_2_182_CA_2_evaluation,1.0,control_pool
1717,637,0.6290040768782761,2.695447409733124,0.3525401012574072,0.002116828226162661,0.15081218950286857,0.4878581411600278,0.023251222614919,0.002116828226162661,FOODS_2_183_CA_2_evaluation,1.0,control_pool
1829,383,0.7905959540732641,4.775456919060052,0.4683243320616509,-0.00279582188589262,-0.012424192968512264,0.7551070655283033,-0.025041306270029658,0.00279582188589262,FOODS_2_189_CA_2_evaluation,1.0,control_pool
569,147,0.7416520210896309,3.870748299319728,0.22400331749213442,0.002747727475597888,-0.04458506146944555,0.39751027707498243,0.028195693404744777,0.002747727475597888,FOODS_2_191_CA_2_evaluation,1.0,control_pool
247,111,0.5506072874493927,2.225225225225225,0.3625643834918221,0.0036070021827340364,-0.07375417225163705,0.4244652406417096,-0.032413128427291646,0.0036070021827340364,FOODS_2_192_CA_2_evaluation,1.0,control_pool
982,76,0.9226069246435845,12.921052631578947,0.5190747784146327,-0.005730357339490471,-0.004668155063933398,0.458011049723757,-0.06827559195135442,0.005730357339490471,FOODS_2_203_CA_2_evaluation,1.0,control_pool
1822,908,0.5016465422612514,2.0066079295154187,0.4361232050205518,0.006798806103486755,0.2325058413645354,0.45853382565580514,-0.023108061708899095,0.006798806103486755,FOODS_2_208_CA_2_evaluation,1.0743576,control_pool
583,330,0.4339622641509434,1.7666666666666666,0.3003384498300919,0.0017271434128502251,0.003952569169960465,0.18116883116883103,-0.04559654992420595,0.0017271434128502251,FOODS_2_210_CA_2_evaluation,1.0,control_pool
1017,408,0.5988200589970502,2.4926470588235294,0.3890144770209735,-0.006741863491526355,0.0842976740896594,0.5085139318885453,-0.0493714256371932,0.006741863491526355,FOODS_2_218_CA_2_evaluation,1.0,control_pool
1829,857,0.5314379442318207,2.134189031505251,0.48446510797617237,-0.00499989699615212,0.08915512298220059,0.8176464366755121,0.014031834056715842,0.00499989699615212,FOODS_2_229_CA_2_evaluation,2.0913067,control_pool
1829,267,0.854018589393111,6.850187265917603,0.43081213765669224,-0.0006767108897621111,-0.0006618850687243261,0.49703104458234426,-0.055388086035395766,0.0006767108897621111,FOODS_2_231_CA_2_evaluation,1.0,control_pool
1122,125,0.8885918003565062,8.976,0.2711502563455909,-0.004900494993571493,0.01351773458262848,0.4985280333846341,-0.05718522318941317,0.004900494993571493,FOODS_2_233_CA_2_evaluation,1.0,control_pool
1829,856,0.5319846910880263,2.1366822429906542,0.3768078982509226,-0.0071306289975728975,0.26724957109378217,0.8351995095652809,-0.051575978977535866,0.0071306289975728975,FOODS_2_240_CA_2_evaluation,3.1077092,control_pool
653,82,0.8744257274119449,7.963414634146342,0.35651083341136186,-0.006812528233073269,-0.14162755369577507,0.49250827009145776,0.07790378618278443,0.006812528233073269,FOODS_2_242_CA_2_evaluation,1.0,control_pool
1829,1303,0.2875888463641334,1.4036838066001536,0.3195343676075142,-0.006017199229719314,0.2413916772440704,0.7490961550816826,-0.008227076158875654,0.006017199229719314,FOODS_2_244_CA_2_evaluation,3.4324768,control_pool
1815,149,0.9179063360881543,12.181208053691275,0.333056672492912,-0.007065508801284103,-0.05117241618300338,0.6197754801781653,0.09256265852968855,0.007065508801284103,FOODS_2_245_CA_2_evaluation,1.0,control_pool
254,76,0.7007874015748031,3.3421052631578947,0.4887058327115632,-0.005718571995794348,-0.10219555852983177,0.3487078457185469,0.005914878371892479,0.005718571995794348,FOODS_2_246_CA_2_evaluation,1.0,control_pool
86,33,0.6162790697674418,2.606060606060606,0.2685546975671364,-0.005279034690799387,-0.3356521739130436,0.2569930069930065,-0.17381477307844836,0.005279034690799387,FOODS_2_250_CA_2_evaluation,1.0,control_pool
247,94,0.6194331983805668,2.627659574468085,0.5189179536738944,-0.0037826798082212006,0.08421052631578949,-0.06746920492721202,0.12344349918472657,0.0037826798082212006,FOODS_2_265_CA_2_evaluation,1.0,control_pool
254,88,0.6535433070866141,2.8863636363636362,0.23212647681591164,0.0068202223102201975,0.1587988171360287,0.04785598461858104,-0.11303288317425983,0.0068202223102201975,FOODS_2_280_CA_2_evaluation,1.0,control_pool
1829,880,0.5188627665390924,2.078409090909091,0.4596871202669747,0.0022527460000707367,0.1792042805900612,0.5661392405063297,-0.012878306846986496,0.0022527460000707367,FOODS_2_291_CA_2_evaluation,1.1279387,control_pool
569,123,0.7838312829525483,4.626016260162602,0.39578672575922097,-0.0004571048495554596,-0.02322580645161289,0.3703278788309708,-0.07638125601301383,0.0004571048495554596,FOODS_2_297_CA_2_evaluation,1.0,control_pool
254,105,0.5866141732283464,2.419047619047619,0.43138734371641957,0.000508591567801745,0.016757540893401913,0.41389961389961466,0.07534248516122709,0.000508591567801745,FOODS_2_303_CA_2_evaluation,1.0,control_pool
660,188,0.7151515151515152,3.5106382978723403,0.20272132248033214,-0.0047371939091969475,0.07170435741864327,0.042135203551652435,0.0038441418306289564,0.0047371939091969475,FOODS_2_314_CA_2_evaluation,1.0,control_pool
1808,1243,0.3125,1.4545454545454546,0.47255214003288104,-0.0012621850543962554,0.09389056400498408,0.6185218785482395,-0.024158601497988347,0.0012621850543962554,FOODS_2_315_CA_2_evaluation,2.8917441,control_pool
478,158,0.6694560669456067,3.0253164556962027,0.37356101322823315,-0.007171815864845501,-0.07188399255205061,0.4739180639382294,0.016962450481068137,0.007171815864845501,FOODS_2_320_CA_2_evaluation,1.0,control_pool
1059,222,0.7903682719546742,4.77027027027027,0.5542247833329679,-0.004924256349408045,0.058387007235896314,0.8658156560642147,-0.0345067853302493,0.004924256349408045,FOODS_2_325_CA_2_evaluation,1.0,control_pool
1346,233,0.8268945022288261,5.776824034334764,0.374121424767957,-0.0015096519305172855,0.11759930086470412,0.5866062242243918,0.0057919063898802916,0.0015096519305172855,FOODS_2_338_CA_2_evaluation,1.0,control_pool
1822,528,0.7102085620197585,3.4507575757575757,0.5171836595119769,-0.006453368691904208,0.04323615421704942,0.5252144413977354,-0.04184136897603974,0.006453368691904208,FOODS_2_339_CA_2_evaluation,1.0,control_pool
1535,287,0.8130293159609121,5.348432055749129,0.39488279584044184,0.004097022901371894,0.03131345419435659,0.41707065598551546,0.008509111033346294,0.004097022901371894,FOODS_2_340_CA_2_evaluation,1.0,control_pool
1129,160,0.858281665190434,7.05625,0.39513390082899347,-0.005492989690262284,0.112589410688556,0.6212809917355357,-0.07490250941210874,0.005492989690262284,FOODS_2_344_CA_2_evaluation,1.0,control_pool
254,168,0.33858267716535434,1.5119047619047619,0.4304922242049954,0.005941046886552978,0.08669452088920203,0.6908763736919286,-0.0909227780777676,0.005941046886552978,FOODS_2_346_CA_2_evaluation,1.0,control_pool
1829,303,0.8343357025697102,6.036303630363037,0.38727419083354025,-0.004451009757832967,0.07673919127992677,0.5648325488286536,-0.05855665850102066,0.004451009757832967,FOODS_2_351_CA_2_evaluation,1.0,control_pool
625,85,0.864,7.352941176470588,0.3847659287481378,-0.003272872647171169,0.28518057680407344,0.8152336227486451,-0.11660368623691322,0.003272872647171169,FOODS_2_352_CA_2_evaluation,1.0,control_pool
1829,378,0.793329688354292,4.838624338624339,0.4430155008311383,-0.0027407641222413513,-0.03697112675702543,0.7192972193328666,-0.048420835589388554,0.0027407641222413513,FOODS_2_356_CA_2_evaluation,1.0,control_pool
1724,510,0.7041763341067285,3.380392156862745,0.4040076561346989,-0.0015440246660444038,-0.039008825705528036,0.6196064910689401,-0.048426321758077186,0.0015440246660444038,FOODS_2_358_CA_2_evaluation,1.0,control_pool
1829,1041,0.4308365226899945,1.7569644572526417,0.49801853587507217,-0.0043138865018039815,0.17741013310426815,0.6999420996562927,0.009524089641529284,0.0043138865018039815,FOODS_2_360_CA_2_evaluation,4.5664296,control_pool
254,118,0.5354330708661418,2.152542372881356,0.26623643648527756,0.0049093020456334995,0.006791530094078482,0.08630112552815114,-0.08422362444148482,0.0049093020456334995,FOODS_2_367_CA_2_evaluation,1.0,control_pool
1829,834,0.544013121924549,2.193045563549161,0.42780735837681183,-0.00093042269573339,0.29000259834961006,0.7132843086983536,-0.039378741843771124,0.00093042269573339,FOODS_2_368_CA_2_evaluation,1.4472389,control_pool
786,203,0.7417302798982188,3.87192118226601,0.4886936406859036,0.0015947590178469876,-0.10308286999475953,0.7541601069862713,-0.033480195141449016,0.0015947590178469876,FOODS_2_374_CA_2_evaluation,1.0,control_pool
1829,269,0.8529250956806999,6.799256505576208,0.5102230225893057,-0.005486352709206861,0.07650197358846607,0.7551473402219646,-0.00825697015281808,0.005486352709206861,FOODS_2_376_CA_2_evaluation,1.0,control_pool
1829,77,0.9579004920721705,23.753246753246753,0.1560467640625094,-0.007180559359057099,-0.04573554196846857,0.2428297410392133,-0.07320516400611704,0.007180559359057099,FOODS_2_378_CA_2_evaluation,1.0,control_pool
1388,930,0.329971181556196,1.4924731182795699,0.47221968311530005,-0.0019738409328163386,-0.010066629435514066,0.4960776409102956,-0.04218793887936416,0.0019738409328163386,FOODS_2_381_CA_2_evaluation,1.8365227,control_pool
1822,375,0.7941822173435785,4.858666666666666,0.5106673485683736,-0.005883007460481607,0.07413962911244902,0.650744121715076,-0.023854091824432107,0.005883007460481607,FOODS_2_388_CA_2_evaluation,1.0,control_pool
1829,1315,0.2810278840896665,1.3908745247148289,0.48011123320077503,0.0015070891282405294,0.18533052264041341,0.4803404225076841,-0.03271526517671608,0.0015070891282405294,FOODS_2_391_CA_2_evaluation,2.6484418,control_pool
1829,279,0.847457627118644,6.555555555555555,0.6785907114634837,-0.006185475156707983,0.6051681842600675,0.7733740605076512,-0.050796027637841565,0.006185475156707983,FOODS_2_399_CA_2_evaluation,1.0,candidate
891,446,0.4994388327721661,1.9977578475336324,0.48640138170565483,0.0010378171228432424,0.13689545141713122,0.3303336969256249,-0.06248846307748732,0.0010378171228432424,FOODS_3_013_CA_2_evaluation,1.0,control_pool
1829,717,0.6079825041006014,2.5509065550906556,0.7357217446061041,9.610619085410077e-05,0.04504624860511922,0.34697093381708427,-0.03865528584413437,9.610619085410077e-05,FOODS_3_014_CA_2_evaluation,1.1000546,control_pool
1829,1087,0.405686167304538,1.6826126954921803,0.6321745682740708,0.004767773304244885,0.012784584744989466,0.6801387916784568,-0.0449989919512321,0.004767773304244885,FOODS_3_020_CA_2_evaluation,2.8540187,control_pool
1829,826,0.5483870967741935,2.2142857142857144,0.38621901809987846,-0.0025906869063090543,0.01596021651373813,0.28866008036496493,-0.027579218987404983,0.0025906869063090543,FOODS_3_023_CA_2_evaluation,1.0,control_pool
1598,268,0.8322903629536921,5.962686567164179,0.3358572449199786,-0.0049623604730116835,0.09255121628851054,0.5307464842203272,-0.004080815842908871,0.0049623604730116835,FOODS_3_027_CA_2_evaluation,1.0,control_pool
1829,810,0.5571350464734828,2.258024691358025,0.44637866656357605,-0.0030703953807614975,0.25606871655194785,0.1851916778927207,-0.046802004555404494,0.0030703953807614975,FOODS_3_028_CA_2_evaluation,1.0,control_pool
1829,798,0.5636960087479497,2.291979949874687,0.4790806320776801,0.007106220029608136,0.04519235368427811,0.44384068773906066,-0.010262535450651623,0.007106220029608136,FOODS_3_029_CA_2_evaluation,1.168398,control_pool
1829,1090,0.40404592673592127,1.6779816513761467,0.5998415880628337,-0.003839308838636045,0.34771496388066114,0.6830637420591861,0.02806280936805284,0.003839308838636045,FOODS_3_030_CA_2_evaluation,2.222526,candidate
975,260,0.7333333333333333,3.75,0.3557325044714054,-0.004761297510685742,0.0073950124149843146,0.4071213100624861,-0.037712792869229544,0.004761297510685742,FOODS_3_036_CA_2_evaluation,1.0,control_pool
1388,1027,0.2600864553314121,1.3515092502434274,0.4037222976809419,-0.0041696913365162685,0.276720243462229,0.643608676836524,-0.052831699420913175,0.0041696913365162685,FOODS_3_037_CA_2_evaluation,1.956807,control_pool
1759,1119,0.36384309266628767,1.5719392314566578,0.6275848544416819,-0.0026219785566242637,0.4760702921618776,0.7013808262951392,0.02665378763410912,0.0026219785566242637,FOODS_3_039_CA_2_evaluation,2.1798797,candidate
1458,948,0.3497942386831276,1.5379746835443038,0.48255250089657825,-0.006722651771815012,0.09949068368324263,0.32424788289127726,-0.01754322621718144,0.006722651771815012,FOODS_3_041_CA_2_evaluation,1.3444505,control_pool
1829,444,0.7572443958447239,4.11936936936937,0.4696256276674396,-0.0030210829372906848,0.08865255839201253,0.7348371376649192,0.007017227617171474,0.0030210829372906848,FOODS_3_042_CA_2_evaluation,1.0,control_pool
1465,575,0.6075085324232082,2.5478260869565217,0.4269289172323988,-0.0034852411383205686,0.2220805562100305,0.33678300287994967,-0.03863405724607651,0.0034852411383205686,FOODS_3_055_CA_2_evaluation,1.0,control_pool
1808,319,0.8235619469026548,5.667711598746082,0.31864053655584196,0.00015177541141001022,0.07291032302369875,0.37681509090977955,0.027627508117710736,0.00015177541141001022,FOODS_3_062_CA_2_evaluation,1.0,control_pool
1829,650,0.644614543466375,2.813846153846154,0.5180134391728765,-0.0005010528551229207,0.1355381784931077,0.4638536116994094,-0.03549982141664043,0.0005010528551229207,FOODS_3_063_CA_2_evaluation,1.0,control_pool
1416,687,0.5148305084745762,2.061135371179039,0.9574584533157018,-0.005558113626618197,0.6397407342278889,0.7326274963218761,-0.03263570195306671,0.005558113626618197,FOODS_3_066_CA_2_evaluation,1.5647895,candidate
1829,991,0.4581738655002734,1.8456104944500504,0.33587713120272417,-0.00066143864878493,0.03275232032325195,0.3554412773456487,-0.027473118728947865,0.00066143864878493,FOODS_3_067_CA_2_evaluation,1.0896665,control_pool
996,226,0.7730923694779116,4.407079646017699,0.3198692396073676,0.005629000574863649,-0.006689063138915287,0.09542331726066453,-0.03174102148613824,0.005629000574863649,FOODS_3_078_CA_2_evaluation,1.0,control_pool
1829,631,0.655002733734281,2.8985736925515058,0.5828168598843985,0.003435045172698492,0.058887700760815405,0.382383337308212,-0.009593549962333851,0.003435045172698492,FOODS_3_082_CA_2_evaluation,1.0,control_pool
1829,819,0.5522143247676325,2.2332112332112333,0.29900760694957274,0.002491365830329623,0.023435740798098667,0.1813406279503257,0.09077399741395151,0.002491365830329623,FOODS_3_083_CA_2_evaluation,1.0,control_pool
1290,682,0.47131782945736433,1.8914956011730206,0.746078447079138,-0.002970701845613694,0.48834646552841776,0.6902135478070763,-0.03732177973050334,0.002970701845613694,FOODS_3_086_CA_2_evaluation,1.5106616,candidate
1829,1322,0.27720065609622746,1.3835098335854765,0.28760497832982046,-0.0033307085356175147,0.4212959915919487,0.8908244456488793,-0.006620762044656225,0.0033307085356175147,FOODS_3_090_CA_2_evaluation,28.59814,candidate
1115,628,0.4367713004484305,1.7754777070063694,0.43263997247937946,0.002094122734048565,0.19647477237395855,0.21726391399538764,0.05719700047919135,0.002094122734048565,FOODS_3_094_CA_2_evaluation,1.0,control_pool
1829,843,0.5390924002186988,2.169632265717675,0.5967477133329602,0.0010611790587905872,0.36633592418934047,0.0642149234171513,-0.028560674557899724,0.0010611790587905872,FOODS_3_095_CA_2_evaluation,1.0,candidate
1829,508,0.722252597047567,3.6003937007874014,0.5162632683530516,0.003994881432425315,0.14869295529503995,0.3821692300591596,-0.05747959974352086,0.003994881432425315,FOODS_3_102_CA_2_evaluation,1.0,control_pool
1829,1122,0.3865500273373428,1.6301247771836007,0.6053770821673864,-0.0004314417212071242,0.42004772899601034,0.72552794976197,-0.009643350502185065,0.0004314417212071242,FOODS_3_107_CA_2_evaluation,2.1454346,candidate
1829,1224,0.330781848004374,1.494281045751634,0.3810999346646504,-0.0027432909726219173,0.12850442233748177,0.31565652811471606,0.03809459053692914,0.0027432909726219173,FOODS_3_115_CA_2_evaluation,1.4576272,control_pool
1829,1307,0.2854018589393111,1.3993879112471308,0.8026337678811787,-0.0011372338358497224,0.5339067911778957,0.6406916500912385,-0.03252994143337081,0.0011372338358497224,FOODS_3_116_CA_2_evaluation,4.16129,candidate
1829,857,0.5314379442318207,2.134189031505251,0.6932303785747872,-0.0007123297634588148,0.4625892367629017,0.7209770778046993,-0.05192044074946546,0.0007123297634588148,FOODS_3_117_CA_2_evaluation,2.2143247,candidate
1829,1367,0.2525970475669765,1.337966349670812,0.8816298678029976,-0.003805057080640034,0.387101248429806,0.5568253123157966,-0.028529732957270515,0.003805057080640034,FOODS_3_118_CA_2_evaluation,3.4177146,candidate
1829,1303,0.2875888463641334,1.4036838066001536,0.5351304722277767,0.005442745276114922,0.38447568227939316,0.6236442326225226,-0.030351520392502482,0.005442745276114922,FOODS_3_124_CA_2_evaluation,3.1804264,candidate
1829,1381,0.2449425915800984,1.3244026068066619,0.6046709965270315,-0.002770470356243696,0.1669224952890522,0.49143374741200907,-0.0029918734585382316,0.002770470356243696,FOODS_3_133_CA_2_evaluation,3.2219791,control_pool
352,184,0.4772727272727273,1.9130434782608696,0.36255302415339374,-0.0028873265449351915,0.12515628207331833,0.5204918032786886,-0.024478112382936696,0.0028873265449351915,FOODS_3_134_CA_2_evaluation,1.0,control_pool
1829,1396,0.23674138873701475,1.3101719197707737,0.36498958464965087,8.690386089930373e-05,0.1750691037181675,0.4159212628407295,0.06873187818737289,8.690386089930373e-05,FOODS_3_136_CA_2_evaluation,2.174959,control_pool
1465,587,0.5993174061433447,2.495741056218058,0.38230441328219233,-0.007282704449886327,0.025377740441631692,0.5690391918129416,0.041710241753663585,0.007282704449886327,FOODS_3_140_CA_2_evaluation,1.0,control_pool
1829,986,0.46090759978130125,1.854969574036511,0.41678426147880077,0.0052156899503426665,0.22838460143473416,0.19866563096506878,-0.07114923794943322,0.0052156899503426665,FOODS_3_141_CA_2_evaluation,1.0,control_pool
1829,857,0.5314379442318207,2.134189031505251,0.5369541290043826,-0.00417765791301329,0.590618331220345,0.9340890734971731,-0.06993681362005194,0.00417765791301329,FOODS_3_150_CA_2_evaluation,5.0164022,candidate
1829,925,0.49425915800984144,1.9772972972972973,0.4860274636995705,-0.003121692120125346,0.05134015264158187,0.3379874306716749,0.03821299793175205,0.003121692120125346,FOODS_3_151_CA_2_evaluation,1.0360852,control_pool
1829,719,0.6068890103881903,2.543810848400556,0.6679475634788161,-0.003716995276116877,0.04611471810182775,0.26180410373590174,-0.030232187773409885,0.003716995276116877,FOODS_3_155_CA_2_evaluation,1.0,control_pool
1829,773,0.5773646801530892,2.3661060802069858,0.4020110854727399,0.001286197503393305,0.05198510861985393,0.2411115923688461,-0.009081463639158563,0.001286197503393305,FOODS_3_162_CA_2_evaluation,1.0,control_pool
1598,551,0.6551939924906133,2.9001814882032666,0.42485390832539216,0.0016388464255907159,-0.0006231773386850672,0.1891622781149147,-0.016321594569954804,0.0016388464255907159,FOODS_3_168_CA_2_evaluation,1.0,control_pool
1829,725,0.6036085292509568,2.5227586206896553,0.39833339036496224,-0.0061694389030807996,-0.06359935940811523,0.29691095919579624,-0.0027516239133595377,0.0061694389030807996,FOODS_3_174_CA_2_evaluation,1.0,control_pool
1360,604,0.5558823529411765,2.251655629139073,0.526139972681192,-0.0017664511217887952,0.02899750670795158,0.3262654979072884,-0.0029076698154295345,0.0017664511217887952,FOODS_3_176_CA_2_evaluation,1.0,control_pool
