series_id,origin,g
1104598_18,1632,0.36125055
1104598_18,1660,0.41860566
1104598_2,1604,0.36787584
1104598_2,1632,0.40510827
1104598_2,1660,0.4024608
1104598_23,1604,0.37286314
1104598_23,1632,0.34419015
1104598_23,1660,0.27261204
1104598_24,1604,0.35103786
1104598_24,1632,0.37691647
1104598_24,1660,0.28922725
1104598_26,1604,0.6358854
1104598_26,1632,0.51848805
1104598_26,1660,0.49449995
1104598_27,1604,0.36926866
1104598_27,1632,0.3960342
1104598_27,1660,0.35855255
1104598_3,1604,0.41377035
1104598_3,1632,0.3693116
1104598_3,1660,0.3528893
1104598_31,1604,0.36381426
1104598_31,1632,0.26709315
1104598_31,1660,0.2848461
1104598_34,1604,0.34160754
1104598_34,1632,0.527905
1104598_34,1660,0.4815164
1104598_37,1604,0.29388133
1104598_37,1632,0.30231887
1104598_37,1660,0.47163787
1104598_38,1604,0.35673293
1104598_38,1632,0.35299915
1104598_38,1660,0.36882153
1104598_39,1604,0.37835258
1104598_39,1632,0.4526844
1104598_39,1660,0.5356772
1104598_4,1604,0.31703112
1104598_4,1632,0.2912581
1104598_4,1660,0.36103714
1104598_41,1604,0.3834567
1104598_41,1632,0.32370782
1104598_41,1660,0.41394097
1104598_44,1604,0.41708645
1104598_44,1632,0.3849771
1104598_44,1660,0.4255093
1104598_45,1604,0.37789246
1104598_45,1632,0.35814112
1104598_45,1660,0.3538788
1104598_46,1604,0.3851304
1104598_46,1632,0.36101335
1104598_46,1660,0.39327353
1104598_47,1604,0.28758466
1104598_47,1632,0.30190992
1104598_47,1660,0.33057094
1104598_48,1604,0.34262416
1104598_48,1632,0.31762367
1104598_48,1660,0.3241591
1104598_49,1604,0.32637012
1104598_49,1632,0.33013004
1104598_49,1660,0.33459347
1104598_5,1604,0.3967049
1104598_5,1632,0.4286413
1104598_5,1660,0.4821784
1104598_50,1604,0.34643546
1104598_50,1632,0.40078124
1104598_50,1660,0.39264804
1104598_51,1604,0.40109876
1104598_51,1632,0.36370245
1104598_51,1660,0.35029793
1104598_6,1604,0.29943457
1104598_6,1632,0.2927578
1104598_6,1660,0.4009078
1104598_7,1604,0.3715477
1104598_7,1632,0.34728277
1104598_7,1660,0.42216522
1104598_8,1604,0.35879043
1104598_8,1632,0.3789341
1104598_8,1660,0.3132593
1104598_9,1604,0.2835151
1104598_9,1632,0.25668612
1104598_9,1660,0.27517003
1104599_1,1604,0.3008017
1104599_1,1632,0.4972552
1104599_1,1660,0.30702338
1104599_11,1604,0.2621975
1104599_11,1632,0.33012074
1104599_11,1660,0.3636252
1104599_18,1604,0.3813581
1104599_18,1632,0.37520385
1104599_18,1660,0.33350986
1104599_2,1604,0.25597346
1104599_2,1632,0.3569643
1104599_2,1660,0.4964176
1104599_23,1604,0.395974
1104599_23,1632,0.6538371
1104599_23,1660,0.6514543
1104599_25,1604,0.56107
1104599_25,1632,0.45125347
1104599_25,1660,0.5144675
1104599_26,1604,0.6299221
1104599_26,1632,0.50273365
1104599_26,1660,0.7446251
1104599_27,1604,0.22276777
1104599_27,1632,0.28581813
1104599_27,1660,0.25427532
1104599_28,1604,0.33721584
1104599_28,1632,0.2437222
1104599_28,1660,0.35262686
1104599_3,1604,0.2831762
1104599_3,1632,0.6004216
1104599_3,1660,0.5122316
1104599_31,1604,0.22692192
1104599_31,1632,0.27121782
1104599_31,1660,0.27641246
1104599_34,1604,0.4347946
1104599_34,1632,0.33169544
1104599_34,1660,0.33478504
1104599_37,1604,0.36900693
1104599_37,1632,0.55586034
1104599_37,1660,0.45247295
1104599_38,1604,0.3530383
1104599_38,1632,0.50440824
1104599_38,1660,0.41730946
1104599_39,1604,0.37663025
1104599_39,1632,0.3185382
1104599_39,1660,0.31796438
1104599_4,1604,0.49120763
1104599_4,1632,0.66433316
1104599_4,1660,0.5521354
1104599_41,1604,0.32028773
1104599_41,1632,0.53837126
1104599_41,1660,0.5620842
1104599_44,1604,0.29891503
1104599_44,1632,0.6402101
1104599_44,1660,0.35865417
1104599_45,1604,0.50685525
1104599_45,1632,0.448087
1104599_45,1660,0.40620086
1104599_46,1604,0.2518028
1104599_46,1632,0.39108768
1104599_46,1660,0.40493464
1104599_47,1604,0.36326554
1104599_47,1632,0.5028194
1104599_47,1660,0.37718046
1104599_48,1604,0.2736285
1104599_48,1632,0.33053264
1104599_48,1660,0.5525406
1104599_49,1604,0.26303267
1104599_49,1632,0.48186132
1104599_49,1660,0.32209274
1104599_5,1604,0.35619
1104599_5,1632,0.44970134
1104599_5,1660,0.3674953
1104599_50,1604,0.37487936
1104599_50,1632,0.30240312
1104599_50,1660,0.3551566
1104599_51,1604,0.34465224
1104599_51,1632,0.3532463
1104599_51,1660,0.33938396
1104599_6,1604,0.2359659
1104599_6,1632,0.4817117
1104599_6,1660,0.60857046
1104599_7,1604,0.30228198
1104599_7,1632,0.16827601
1104599_7,1660,0.26990893
1104599_8,1604,0.33412996
1104599_8,1632,0.3884225
1104599_8,1660,0.34727246
1104599_9,1604,0.48350015
1104599_9,1632,0.5471537
1104599_9,1660,0.53578204
1104650_1,1604,0.67785746
1104650_1,1632,0.69222945
1104650_1,1660,0.7082094
1104650_2,1604,0.7208184
1104650_2,1632,0.7686532
1104650_2,1660,0.73003125
1104650_23,1604,0.7055229
1104650_23,1632,0.7365261
1104650_23,1660,0.7600142
1104650_25,1604,0.74806726
1104650_25,1632,0.76363146
1104650_25,1660,0.7269571
1104650_26,1604,0.7365922
1104650_26,1632,0.7371427
1104650_26,1660,0.7376911
1104650_3,1604,0.7669876
1104650_3,1632,0.79697293
1104650_3,1660,0.8533412
1104650_37,1604,0.7315439
1104650_37,1632,0.7303443
1104650_37,1660,0.7291415
1104650_38,1604,0.7036916
1104650_38,1632,0.70240843
1104650_38,1660,0.70112485
1104650_4,1604,0.70754594
1104650_4,1632,0.6998927
1104650_4,1660,0.7079486
1104650_41,1604,0.70402795
1104650_41,1632,0.70275426
1104650_41,1660,0.70147794
1104650_44,1604,0.6886086
1104650_44,1632,0.7344126
1104650_44,1660,0.7074654
1104650_45,1604,0.7239313
1104650_45,1632,0.72438806
1104650_45,1660,0.7248467
1104650_46,1604,0.6173093
1104650_46,1632,0.6775692
1104650_46,1660,0.7886803
1104650_47,1604,0.3942682
1104650_47,1632,0.5779507
1104650_47,1660,0.5776025
1104650_48,1604,0.57228404
1104650_48,1632,0.567537
1104650_48,1660,0.5114007
1104650_5,1604,0.72650725
1104650_5,1632,0.7064152
1104650_5,1660,0.7421441
1104650_50,1604,0.7116205
1104650_50,1632,0.71037245
1104650_50,1660,0.7091212
1104650_51,1604,0.80141586
1104650_51,1632,0.6762262
1104650_51,1660,0.6552906
1104650_6,1604,0.5736056
1104650_6,1632,0.54416883
1104650_6,1660,0.58233094
1104650_7,1604,0.768542
1104650_7,1632,0.68814343
1104650_7,1660,0.7427409
1104650_8,1604,0.82201767
1104650_8,1632,0.808249
1104650_8,1660,0.79013896
1104725_1,1604,0.589588
1104725_1,1632,0.60657793
1104725_1,1660,0.64922434
1104725_10,1604,0.35109368
1104725_10,1632,0.33896467
1104725_10,1660,0.32854378
1104725_11,1604,0.35366
1104725_11,1632,0.3305203
1104725_11,1660,0.35402027
1104725_13,1604,0.4876744
1104725_13,1632,0.357036
1104725_13,1660,0.46433324
1104725_14,1604,0.55679744
1104725_14,1632,0.2865204
1104725_14,1660,0.2454766
1104725_15,1604,0.2970716
1104725_15,1632,0.40762484
1104725_15,1660,0.386886
1104725_16,1604,0.53745836
1104725_16,1632,0.53738576
1104725_16,1660,0.56900764
1104725_17,1604,0.47965524
1104725_17,1632,0.32257563
1104725_17,1660,0.35958612
1104725_18,1604,0.57834244
1104725_18,1632,0.71209097
1104725_18,1660,0.44763154
1104725_19,1604,0.43653494
1104725_19,1632,0.36026162
1104725_19,1660,0.36584607
1104725_2,1604,0.43855333
1104725_2,1632,0.40937683
1104725_2,1660,0.40918124
1104725_23,1604,0.43300968
1104725_23,1632,0.6415117
1104725_23,1660,0.60336703
1104725_24,1604,0.6023942
1104725_24,1632,0.6919248
1104725_24,1660,0.5731257
1104725_25,1604,0.6778752
1104725_25,1632,0.7940287
1104725_25,1660,0.7383698
1104725_26,1604,0.5935256
1104725_26,1632,0.67729926
1104725_26,1660,0.7162064
1104725_27,1604,0.65944237
1104725_27,1632,0.6833038
1104725_27,1660,0.5538975
1104725_28,1604,0.37480265
1104725_28,1632,0.2927206
1104725_28,1660,0.4578834
1104725_3,1604,0.3879374
1104725_3,1632,0.40249142
1104725_3,1660,0.3960859
1104725_30,1604,0.48177707
1104725_30,1632,0.697858
1104725_30,1660,0.5377399
1104725_31,1604,0.5442401
1104725_31,1632,0.33812052
1104725_31,1660,0.6635133
1104725_32,1604,0.74780595
1104725_32,1632,0.8239141
1104725_32,1660,0.72670203
1104725_33,1604,0.34608382
1104725_33,1632,0.51690507
1104725_33,1660,0.54814
1104725_34,1604,0.3072174
1104725_34,1632,0.45788434
1104725_34,1660,0.40039033
1104725_35,1604,0.3582992
1104725_35,1632,0.32618874
1104725_35,1660,0.30648807
1104725_37,1604,0.6688156
1104725_37,1632,0.6813456
1104725_37,1660,0.6615423
1104725_38,1604,0.73455495
1104725_38,1632,0.77612275
1104725_38,1660,0.8065192
1104725_39,1604,0.47055224
1104725_39,1632,0.4962884
1104725_39,1660,0.45684043
1104725_4,1604,0.6900007
1104725_4,1632,0.6765161
1104725_4,1660,0.75208604
1104725_40,1604,0.72194314
1104725_40,1632,0.62394476
1104725_40,1660,0.5240565
1104725_41,1604,0.8238111
1104725_41,1632,0.8167667
1104725_41,1660,0.7340588
1104725_43,1604,0.38839918
1104725_43,1632,0.30958515
1104725_43,1660,0.30662176
1104725_44,1604,0.4120879
1104725_44,1632,0.4375999
1104725_44,1660,0.52082103
1104725_46,1604,0.592034
1104725_46,1632,0.5018265
1104725_46,1660,0.37906334
1104725_47,1604,0.421014
1104725_47,1632,0.38663927
1104725_47,1660,0.350391
1104725_48,1604,0.3944754
1104725_48,1632,0.47778398
1104725_48,1660,0.5434067
1104725_49,1604,0.79128
1104725_49,1632,0.8909898
1104725_49,1660,0.8915157
1104725_5,1604,0.48977858
1104725_5,1632,0.51460123
1104725_5,1660,0.61751103
1104725_50,1604,0.52195495
1104725_50,1632,0.5327276
1104725_50,1660,0.5137946
1104725_51,1604,0.7441479
1104725_51,1632,0.69007826
1104725_51,1660,0.7922139
1104725_7,1604,0.8090452
1104725_7,1632,0.9349468
1104725_7,1660,0.7328562
1104725_8,1604,0.49882054
1104725_8,1632,0.5020497
1104725_8,1660,0.55946374
1104725_9,1604,0.34880394
1104725_9,1632,0.42617756
1104725_9,1660,0.42742008
1105210_1,1604,0.64204025
1105210_1,1632,0.7229251
1105210_1,1660,0.62086266
1105210_11,1604,0.83977664
1105210_11,1632,0.749573
1105210_11,1660,0.7488618
1105210_13,1604,0.5266197
1105210_13,1632,0.65747154
1105210_13,1660,0.6906297
1105210_14,1604,0.6116811
1105210_14,1632,0.6487301
1105210_14,1660,0.66875875
1105210_15,1604,0.72054577
1105210_15,1632,0.7568642
1105210_15,1660,0.7411419
1105210_16,1604,0.7027533
1105210_16,1632,0.6262521
1105210_16,1660,0.67254055
1105210_19,1604,0.65186286
1105210_19,1632,0.57472664
1105210_19,1660,0.60543156
1105210_2,1604,0.73610914
1105210_2,1632,0.7394718
1105210_2,1660,0.7356657
1105210_23,1604,0.65418816
1105210_23,1632,0.661578
1105210_23,1660,0.6717385
1105210_24,1604,0.6387723
1105210_24,1632,0.6833022
1105210_24,1660,0.6968586
1105210_25,1604,0.7969481
1105210_25,1632,0.8137773
1105210_25,1660,0.6061556
1105210_26,1604,0.7090789
1105210_26,1632,0.67567635
1105210_26,1660,0.7014721
1105210_28,1604,0.63010216
1105210_28,1632,0.67258984
1105210_28,1660,0.68436927
1105210_3,1604,0.61506176
1105210_3,1632,0.62062895
1105210_3,1660,0.597615
1105210_30,1604,0.7934839
1105210_30,1632,0.78908396
1105210_30,1660,0.6947745
1105210_31,1604,0.6394412
1105210_31,1632,0.75310904
1105210_31,1660,0.73679924
1105210_32,1604,0.5113446
1105210_32,1632,0.63366854
1105210_32,1660,0.62869656
1105210_33,1604,0.6962343
1105210_33,1632,0.7623525
1105210_33,1660,0.72332263
1105210_34,1604,0.6771298
1105210_34,1632,0.7204067
1105210_34,1660,0.7126272
1105210_35,1604,0.7124128
1105210_35,1632,0.6790503
1105210_35,1660,0.65233904
1105210_37,1604,0.6762636
1105210_37,1632,0.70007503
1105210_37,1660,0.7269792
1105210_38,1604,0.72437596
1105210_38,1632,0.71914864
1105210_38,1660,0.71996874
1105210_39,1604,0.716626
1105210_39,1632,0.74532723
1105210_39,1660,0.7572683
1105210_4,1604,0.6501721
1105210_4,1632,0.6657132
1105210_4,1660,0.6768823
1105210_40,1604,0.74565643
1105210_40,1632,0.72746927
1105210_40,1660,0.73316956
1105210_41,1604,0.6642511
1105210_41,1632,0.74185616
1105210_41,1660,0.68996835
1105210_43,1604,0.6964515
1105210_43,1632,0.75232655
1105210_43,1660,0.6548168
1105210_44,1604,0.65551484
1105210_44,1632,0.69673866
1105210_44,1660,0.7101461
1105210_45,1604,0.7486819
1105210_45,1632,0.6950267
1105210_45,1660,0.7028239
1105210_46,1604,0.6637844
1105210_46,1632,0.6532309
1105210_46,1660,0.6531096
1105210_47,1604,0.65260744
1105210_47,1632,0.70623595
1105210_47,1660,0.7185494
1105210_48,1604,0.66505265
1105210_48,1632,0.68909025
1105210_48,1660,0.7107664
1105210_49,1604,0.66967887
1105210_49,1632,0.702571
1105210_49,1660,0.71555084
1105210_5,1604,0.76683134
1105210_5,1632,0.66903687
1105210_5,1660,0.6429986
1105210_50,1604,0.6532482
1105210_50,1632,0.67380023
1105210_50,1660,0.70322007
1105210_51,1604,0.7296167
1105210_51,1632,0.6844438
1105210_51,1660,0.6632026
1105210_54,1604,0.63381314
1105210_54,1632,0.6901775
1105210_54,1660,0.6905053
1105210_6,1604,0.668108
1105210_6,1632,0.6758829
1105210_6,1660,0.71694565
1105210_7,1604,0.67154354
1105210_7,1632,0.76180947
1105210_7,1660,0.71677077
1105210_8,1604,0.6950225
1105210_8,1632,0.67929834
1105210_8,1660,0.70776373
1105210_9,1604,0.77101517
1105210_9,1632,0.7169676
1105210_9,1660,0.69907296
1105211_1,1604,0.37198895
1105211_1,1632,0.33980379
1105211_1,1660,0.37637815
1105211_10,1604,0.35515255
1105211_10,1632,0.4446657
1105211_10,1660,0.42037112
1105211_11,1604,0.37710294
1105211_11,1632,0.26328048
1105211_11,1660,0.25123683
1105211_12,1604,0.4583525
1105211_12,1632,0.49332118
1105211_12,1660,0.56208503
1105211_13,1604,0.5154294
1105211_13,1632,0.7120216
1105211_13,1660,0.3799724
1105211_15,1604,0.36100626
1105211_15,1632,0.30807227
1105211_15,1660,0.68994373
1105211_16,1604,0.4756902
1105211_16,1632,0.42802557
1105211_16,1660,0.42270112
1105211_17,1604,0.4114501
1105211_17,1632,0.5575325
1105211_17,1660,0.3120615
1105211_19,1604,0.29355904
1105211_19,1632,0.30500403
1105211_19,1660,0.25928783
1105211_2,1604,0.23658165
1105211_2,1632,0.18940847
1105211_2,1660,0.26710653
1105211_23,1604,0.23408672
1105211_23,1632,0.27892587
1105211_23,1660,0.22174071
1105211_24,1604,0.30492842
1105211_24,1632,0.3752374
1105211_24,1660,0.32916918
1105211_25,1604,0.5442183
1105211_25,1632,0.5060543
1105211_25,1660,0.5921954
1105211_26,1604,0.5161336
1105211_26,1632,0.37883627
1105211_26,1660,0.40050417
1105211_27,1604,0.5693612
1105211_27,1632,0.51178515
1105211_27,1660,0.4168897
1105211_28,1604,0.20891547
1105211_28,1632,0.2954881
1105211_28,1660,0.39083663
1105211_3,1604,0.3422067
1105211_3,1632,0.31807777
1105211_3,1660,0.3623558
1105211_30,1604,0.40021572
1105211_30,1632,0.5369416
1105211_30,1660,0.6569198
1105211_31,1604,0.50191677
1105211_31,1632,0.5326673
1105211_31,1660,0.38974044
1105211_32,1604,0.6378113
1105211_32,1632,0.69593394
1105211_32,1660,0.57879287
1105211_33,1604,0.494181
1105211_33,1632,0.5925817
1105211_33,1660,0.32548773
1105211_34,1604,0.34887353
1105211_34,1632,0.75580645
1105211_34,1660,0.5593287
1105211_35,1604,0.21810777
1105211_35,1632,0.47746733
1105211_35,1660,0.4219676
1105211_37,1604,0.31998378
1105211_37,1632,0.39489755
1105211_37,1660,0.37169385
1105211_38,1604,0.35685447
1105211_38,1632,0.31144783
1105211_38,1660,0.28902626
1105211_39,1604,0.33217362
1105211_39,1632,0.29201254
1105211_39,1660,0.20137435
1105211_4,1604,0.5390184
1105211_4,1632,0.59743655
1105211_4,1660,0.31755227
1105211_40,1604,0.40115198
1105211_40,1632,0.48110464
1105211_40,1660,0.2973033
1105211_41,1604,0.32526267
1105211_41,1632,0.4415397
1105211_41,1660,0.45259616
1105211_43,1604,0.4884886
1105211_43,1632,0.44655323
1105211_43,1660,0.4369235
1105211_44,1604,0.37080082
1105211_44,1632,0.3459639
1105211_44,1660,0.3104986
1105211_45,1604,0.30152306
1105211_45,1632,0.29216874
1105211_45,1660,0.27886117
1105211_46,1604,0.28639472
1105211_46,1632,0.30704543
1105211_46,1660,0.34897336
1105211_47,1604,0.30733147
1105211_47,1632,0.28956032
1105211_47,1660,0.30370775
1105211_48,1604,0.3090912
1105211_48,1632,0.26994836
1105211_48,1660,0.29880223
1105211_49,1604,0.3170467
1105211_49,1632,0.2759015
1105211_49,1660,0.29229692
1105211_5,1604,0.35976395
1105211_5,1632,0.3618236
1105211_5,1660,0.30522135
1105211_50,1604,0.24203512
1105211_50,1632,0.22816421
1105211_50,1660,0.24423595
1105211_51,1604,0.337808
1105211_51,1632,0.3347689
1105211_51,1660,0.27894688
1105211_54,1604,0.53110224
1105211_54,1632,0.47762212
1105211_54,1660,0.33050975
1105211_6,1604,0.34977543
1105211_6,1632,0.23192729
1105211_6,1660,0.36414716
1105211_7,1604,0.28969568
1105211_7,1632,0.3026071
1105211_7,1660,0.4046621
1105211_8,1604,0.3795033
1105211_8,1632,0.42014918
1105211_8,1660,0.4953883
1105211_9,1604,0.3671794
1105211_9,1632,0.20756602
1105211_9,1660,0.3429972
1105212_1,1604,0.3750801
1105212_1,1632,0.44855037
1105212_1,1660,0.5085585
1105212_10,1604,0.29524627
1105212_10,1632,0.28598848
1105212_10,1660,0.23442934
1105212_11,1604,0.26207784
1105212_11,1632,0.2959073
1105212_11,1660,0.33109438
1105212_12,1604,0.25493544
1105212_12,1632,0.26554668
1105212_12,1660,0.42842764
1105212_13,1604,0.32623845
1105212_13,1632,0.37584463
1105212_13,1660,0.4077039
1105212_14,1604,0.52774686
1105212_14,1632,0.7132988
1105212_14,1660,0.46351472
1105212_15,1604,0.2823327
1105212_15,1632,0.31108114
1105212_15,1660,0.25091255
1105212_16,1604,0.36005658
1105212_16,1632,0.33447805
1105212_16,1660,0.36051
1105212_17,1604,0.2862963
1105212_17,1632,0.47065756
1105212_17,1660,0.361142
1105212_18,1604,0.39172015
1105212_18,1632,0.36286962
1105212_18,1660,0.34198564
1105212_19,1604,0.45775282
1105212_19,1632,0.44744465
1105212_19,1660,0.43786156
1105212_2,1604,0.39969167
1105212_2,1632,0.42124876
1105212_2,1660,0.2828013
1105212_23,1604,0.3675405
1105212_23,1632,0.34744126
1105212_23,1660,0.23821002
1105212_24,1604,0.36884078
1105212_24,1632,0.33606187
1105212_24,1660,0.38524497
1105212_25,1604,0.46686757
1105212_25,1632,0.429261
1105212_25,1660,0.4359712
1105212_26,1604,0.4152649
1105212_26,1632,0.3749726
1105212_26,1660,0.32157043
1105212_27,1604,0.43243563
1105212_27,1632,0.5307051
1105212_27,1660,0.58452725
1105212_28,1604,0.3158246
1105212_28,1632,0.310679
1105212_28,1660,0.25980452
1105212_3,1604,0.41246957
1105212_3,1632,0.41212273
1105212_3,1660,0.4227615
1105212_30,1604,0.3377696
1105212_30,1632,0.4137288
1105212_30,1660,0.3484576
1105212_31,1604,0.5128796
1105212_31,1632,0.35462227
1105212_31,1660,0.3132855
1105212_32,1604,0.34086236
1105212_32,1632,0.3675907
1105212_32,1660,0.37041998
1105212_33,1604,0.3537129
1105212_33,1632,0.32261136
1105212_33,1660,0.317208
1105212_34,1604,0.32541916
1105212_34,1632,0.30196056
1105212_34,1660,0.34842265
1105212_35,1604,0.55763966
1105212_35,1632,0.4973157
1105212_35,1660,0.29106703
1105212_37,1604,0.43043667
1105212_37,1632,0.39802825
1105212_37,1660,0.39506134
1105212_38,1604,0.39625853
1105212_38,1632,0.3603152
1105212_38,1660,0.3813317
1105212_39,1604,0.37894908
1105212_39,1632,0.36469176
1105212_39,1660,0.39305258
1105212_4,1604,0.46840918
1105212_4,1632,0.4734046
1105212_4,1660,0.318582
1105212_41,1604,0.45221514
1105212_41,1632,0.46177956
1105212_41,1660,0.40705052
1105212_43,1604,0.31039223
1105212_43,1632,0.39282724
1105212_43,1660,0.38374624
1105212_44,1604,0.3733686
1105212_44,1632,0.35176614
1105212_44,1660,0.3781777
1105212_45,1604,0.3267439
1105212_45,1632,0.37271214
1105212_45,1660,0.4096063
1105212_46,1604,0.3984213
1105212_46,1632,0.34858206
1105212_46,1660,0.39458779
1105212_47,1604,0.34620884
1105212_47,1632,0.35055274
1105212_47,1660,0.35783926
1105212_48,1604,0.47724402
1105212_48,1632,0.4107254
1105212_48,1660,0.39464808
1105212_49,1604,0.38712862
1105212_49,1632,0.37175968
1105212_49,1660,0.40678513
1105212_5,1604,0.3067847
1105212_5,1632,0.309469
1105212_5,1660,0.34410307
1105212_50,1604,0.31749815
1105212_50,1632,0.37483084
1105212_50,1660,0.361753
1105212_51,1604,0.42011204
1105212_51,1632,0.4332685
1105212_51,1660,0.4392683
1105212_54,1604,0.22283004
1105212_54,1632,0.274806
1105212_54,1660,0.28525907
1105212_6,1604,0.37657428
1105212_6,1632,0.43748948
1105212_6,1660,0.4060951
1105212_7,1604,0.42682433
1105212_7,1632,0.4082256
1105212_7,1660,0.3503896
1105212_8,1604,0.40662512
1105212_8,1632,0.3896805
1105212_8,1660,0.43080255
1105212_9,1604,0.27922872
1105212_9,1632,0.33237386
1105212_9,1660,0.37515676
1105213_1,1604,0.652726
1105213_1,1632,0.35067296
1105213_1,1660,0.73001015
1105213_11,1604,0.40948012
1105213_11,1632,0.41254157
1105213_11,1660,0.55421287
1105213_16,1604,0.24411194
1105213_16,1632,0.18424225
1105213_16,1660,0.53868955
1105213_23,1604,0.24449198
1105213_23,1632,0.18639524
1105213_23,1660,0.62794226
1105213_25,1604,0.60346216
1105213_25,1632,0.5350017
1105213_25,1660,0.64273965
1105213_26,1604,0.75501186
1105213_26,1632,0.49834478
1105213_26,1660,0.6875215
1105213_27,1604,0.63848823
1105213_27,1632,0.39983702
1105213_27,1660,0.5587297
1105213_28,1604,0.57939553
1105213_28,1632,0.505378
1105213_28,1660,0.46291584
1105213_31,1604,0.40554872
1105213_31,1632,0.40454563
1105213_31,1660,0.6620419
1105213_34,1604,0.48704654
1105213_34,1632,0.7321613
1105213_34,1660,0.5634683
1105213_35,1604,0.56220317
1105213_35,1632,0.6567433
1105213_35,1660,0.43574125
1105213_37,1604,0.44343692
1105213_37,1632,0.53634393
1105213_37,1660,0.6598967
1105213_39,1604,0.5853257
1105213_39,1632,0.7465133
1105213_39,1660,0.75610685
1105213_4,1604,0.8578253
1105213_4,1632,0.6190863
1105213_4,1660,0.8032389
1105213_43,1604,0.3328111
1105213_43,1632,0.31020114
1105213_43,1660,0.5075217
1105213_44,1604,0.7291145
1105213_44,1632,0.65481913
1105213_44,1660,0.86383194
1105213_45,1604,0.46595204
1105213_45,1632,0.5890715
1105213_45,1660,0.69682246
1105213_46,1604,0.2810099
1105213_46,1632,0.4677092
1105213_46,1660,0.60242033
1105213_47,1604,0.37766355
1105213_47,1632,0.41637903
1105213_47,1660,0.6716293
1105213_48,1604,0.6097189
1105213_48,1632,0.34798655
1105213_48,1660,0.6441872
1105213_49,1604,0.5364482
1105213_49,1632,0.5003933
1105213_49,1660,0.6760422
1105213_5,1604,0.42344713
1105213_5,1632,0.48273456
1105213_5,1660,0.727123
1105213_50,1604,0.3300364
1105213_50,1632,0.2562057
1105213_50,1660,0.5364512
1105213_51,1604,0.5399728
1105213_51,1632,0.52808243
1105213_51,1660,0.61234933
1105213_7,1604,0.5025429
1105213_7,1632,0.49923798
1105213_7,1660,0.6888891
1105213_8,1604,0.3478129
1105213_8,1632,0.42733517
1105213_8,1660,0.57276285
1105213_9,1604,0.35224158
1105213_9,1632,0.6139716
1105213_9,1660,0.75685203
1105214_11,1604,0.46461144
1105214_11,1632,0.43185908
1105214_11,1660,0.45241877
1105214_12,1604,0.47907647
1105214_12,1632,0.45623899
1105214_12,1660,0.4258902
1105214_13,1604,0.6128884
1105214_13,1632,0.5808246
1105214_13,1660,0.6789605
1105214_14,1604,0.41559997
1105214_14,1632,0.585546
1105214_14,1660,0.497245
1105214_16,1604,0.4277726
1105214_16,1632,0.4901355
1105214_16,1660,0.4073668
1105214_18,1604,0.5234101
1105214_18,1632,0.5537201
1105214_18,1660,0.5403821
1105214_19,1604,0.52350575
1105214_19,1632,0.44983956
1105214_19,1660,0.47970313
1105214_2,1604,0.40979034
1105214_2,1632,0.4105552
1105214_2,1660,0.49403328
1105214_23,1604,0.36429977
1105214_23,1632,0.4943583
1105214_23,1660,0.36369488
1105214_24,1604,0.35550955
1105214_24,1632,0.39572147
1105214_24,1660,0.3697333
1105214_25,1604,0.51513255
1105214_25,1632,0.42169073
1105214_25,1660,0.5733446
1105214_26,1604,0.6105563
1105214_26,1632,0.6163515
1105214_26,1660,0.6633807
1105214_27,1604,0.31251743
1105214_27,1632,0.276666
1105214_27,1660,0.3023799
1105214_3,1604,0.35492995
1105214_3,1632,0.3602529
1105214_3,1660,0.42818043
1105214_30,1604,0.6607412
1105214_30,1632,0.5456297
1105214_30,1660,0.6097005
1105214_33,1604,0.41500685
1105214_33,1632,0.3919225
1105214_33,1660,0.50689745
1105214_34,1604,0.40242124
1105214_34,1632,0.440616
1105214_34,1660,0.41860172
1105214_35,1604,0.64462227
1105214_35,1632,0.65102077
1105214_35,1660,0.68973565
1105214_37,1604,0.31493995
1105214_37,1632,0.23762852
1105214_37,1660,0.23457415
1105214_38,1604,0.40349096
1105214_38,1632,0.4538796
1105214_38,1660,0.4173541
1105214_39,1604,0.3387503
1105214_39,1632,0.30965564
1105214_39,1660,0.3571966
1105214_4,1604,0.3470964
1105214_4,1632,0.36468428
1105214_4,1660,0.53042775
1105214_43,1604,0.33470514
1105214_43,1632,0.46046916
1105214_43,1660,0.46092564
1105214_44,1604,0.37915486
1105214_44,1632,0.38427982
1105214_44,1660,0.39149678
1105214_45,1604,0.33031955
1105214_45,1632,0.26061752
1105214_45,1660,0.23906802
1105214_46,1604,0.38248056
1105214_46,1632,0.35841736
1105214_46,1660,0.35147983
1105214_47,1604,0.36921063
1105214_47,1632,0.375239
1105214_47,1660,0.4400693
1105214_48,1604,0.40863913
1105214_48,1632,0.4711404
1105214_48,1660,0.45347783
1105214_49,1604,0.26667014
1105214_49,1632,0.3024489
1105214_49,1660,0.3058465
1105214_5,1604,0.3276813
1105214_5,1632,0.39633763
1105214_5,1660,0.3563321
1105214_50,1604,0.29537985
1105214_50,1632,0.2964935
1105214_50,1660,0.36196584
1105214_51,1604,0.34494045
1105214_51,1632,0.3332894
1105214_51,1660,0.29938024
1105214_54,1604,0.41302723
1105214_54,1632,0.40941504
1105214_54,1660,0.37061456
1105214_6,1604,0.41106892
1105214_6,1632,0.3980015
1105214_6,1660,0.46503153
1105214_7,1604,0.28544918
1105214_7,1632,0.23928346
1105214_7,1660,0.28158444
