series_id,origin,g
FOODS_3_263_CA_1_evaluation,1913,0.4130814
FOODS_3_263_CA_2_evaluation,1857,0.25423932
FOODS_3_263_CA_2_evaluation,1885,0.24734846
FOODS_3_263_CA_2_evaluation,1913,0.10077818
FOODS_3_263_CA_3_evaluation,1857,0.55848044
FOODS_3_263_CA_3_evaluation,1885,0.5581931
FOODS_3_263_CA_3_evaluation,1913,0.59125036
FOODS_3_263_TX_1_evaluation,1857,0.49169928
FOODS_3_263_TX_1_evaluation,1885,0.47163588
FOODS_3_263_TX_1_evaluation,1913,0.4750808
FOODS_3_263_TX_2_evaluation,1857,0.46593872
FOODS_3_263_TX_2_evaluation,1885,0.49861386
FOODS_3_263_TX_2_evaluation,1913,0.539382
FOODS_3_264_CA_1_evaluation,1857,0.5270042
FOODS_3_264_CA_1_evaluation,1885,0.58688295
FOODS_3_264_CA_1_evaluation,1913,0.52047366
FOODS_3_264_CA_2_evaluation,1857,0.65579563
FOODS_3_264_CA_2_evaluation,1885,0.3545868
FOODS_3_264_CA_2_evaluation,1913,0.5920498
FOODS_3_264_CA_4_evaluation,1857,0.636556
FOODS_3_264_CA_4_evaluation,1885,0.6224564
FOODS_3_264_CA_4_evaluation,1913,0.59559554
FOODS_3_264_TX_1_evaluation,1857,0.5544092
FOODS_3_264_TX_1_evaluation,1885,0.55781156
FOODS_3_264_TX_1_evaluation,1913,0.5426554
FOODS_3_264_TX_3_evaluation,1857,0.50347924
FOODS_3_264_TX_3_evaluation,1885,0.4715856
FOODS_3_264_TX_3_evaluation,1913,0.613328
FOODS_3_264_WI_1_evaluation,1857,0.5953917
FOODS_3_264_WI_1_evaluation,1885,0.45387322
FOODS_3_264_WI_1_evaluation,1913,0.64496946
FOODS_3_264_WI_2_evaluation,1857,0.6401858
FOODS_3_264_WI_2_evaluation,1885,0.6355993
FOODS_3_264_WI_2_evaluation,1913,0.6044527
FOODS_3_264_WI_3_evaluation,1857,0.46583992
FOODS_3_264_WI_3_evaluation,1885,0.58454174
FOODS_3_264_WI_3_evaluation,1913,0.6519059
FOODS_3_265_CA_1_evaluation,1857,0.42858076
FOODS_3_265_CA_1_evaluation,1885,0.47338787
FOODS_3_265_CA_1_evaluation,1913,0.45871764
FOODS_3_265_CA_3_evaluation,1857,0.55167955
FOODS_3_265_CA_3_evaluation,1885,0.645704
FOODS_3_265_CA_3_evaluation,1913,0.5108473
FOODS_3_265_TX_1_evaluation,1857,0.48893774
FOODS_3_265_TX_1_evaluation,1885,0.47473836
FOODS_3_265_TX_1_evaluation,1913,0.44114813
FOODS_3_265_TX_2_evaluation,1857,0.49169478
FOODS_3_265_TX_2_evaluation,1885,0.5389259
FOODS_3_265_TX_2_evaluation,1913,0.48531199
FOODS_3_265_TX_3_evaluation,1857,0.47055444
FOODS_3_265_TX_3_evaluation,1885,0.46954283
FOODS_3_265_TX_3_evaluation,1913,0.48134857
FOODS_3_265_WI_1_evaluation,1857,0.6604321
FOODS_3_265_WI_1_evaluation,1885,0.4463756
FOODS_3_265_WI_1_evaluation,1913,0.48497328
FOODS_3_265_WI_2_evaluation,1857,0.6332927
FOODS_3_265_WI_2_evaluation,1885,0.41548258
FOODS_3_265_WI_2_evaluation,1913,0.5384754
FOODS_3_265_WI_3_evaluation,1857,0.47379687
FOODS_3_265_WI_3_evaluation,1885,0.39904135
FOODS_3_265_WI_3_evaluation,1913,0.43324986
FOODS_3_266_CA_1_evaluation,1857,0.6379391
FOODS_3_266_CA_1_evaluation,1885,0.63388824
FOODS_3_266_CA_1_evaluation,1913,0.75114137
FOODS_3_266_CA_2_evaluation,1857,0.6424127
FOODS_3_266_CA_2_evaluation,1885,0.6102215
FOODS_3_266_CA_2_evaluation,1913,0.6242832
FOODS_3_266_CA_3_evaluation,1857,0.63220435
FOODS_3_266_CA_3_evaluation,1885,0.78019077
FOODS_3_266_CA_3_evaluation,1913,0.71133244
FOODS_3_266_CA_4_evaluation,1857,0.7044745
FOODS_3_266_CA_4_evaluation,1885,0.8363973
FOODS_3_266_CA_4_evaluation,1913,0.79649734
FOODS_3_266_TX_3_evaluation,1857,0.6453078
FOODS_3_266_TX_3_evaluation,1885,0.6483795
FOODS_3_266_TX_3_evaluation,1913,0.6374123
FOODS_3_266_WI_1_evaluation,1857,0.7874917
FOODS_3_266_WI_1_evaluation,1885,0.6748694
FOODS_3_266_WI_1_evaluation,1913,0.65671396
FOODS_3_267_CA_1_evaluation,1857,0.4713753
FOODS_3_267_CA_1_evaluation,1885,0.48779404
FOODS_3_267_CA_1_evaluation,1913,0.60409105
FOODS_3_267_CA_4_evaluation,1857,0.35659567
FOODS_3_267_CA_4_evaluation,1885,0.5319443
FOODS_3_267_CA_4_evaluation,1913,0.5096167
FOODS_3_267_TX_1_evaluation,1857,0.55756426
FOODS_3_267_TX_1_evaluation,1885,0.4554417
FOODS_3_267_TX_1_evaluation,1913,0.5806581
FOODS_3_267_TX_2_evaluation,1857,0.46676147
FOODS_3_267_TX_2_evaluation,1885,0.4415676
FOODS_3_267_TX_2_evaluation,1913,0.44156793
FOODS_3_267_TX_3_evaluation,1857,0.5257641
FOODS_3_267_TX_3_evaluation,1885,0.35841268
FOODS_3_267_TX_3_evaluation,1913,0.429208
FOODS_3_267_WI_1_evaluation,1857,0.46090534
FOODS_3_267_WI_1_evaluation,1885,0.51096106
FOODS_3_267_WI_1_evaluation,1913,0.52537847
FOODS_3_267_WI_2_evaluation,1857,0.52713925
FOODS_3_267_WI_2_evaluation,1885,0.6350856
FOODS_3_267_WI_2_evaluation,1913,0.5655553
FOODS_3_267_WI_3_evaluation,1857,0.66331565
FOODS_3_267_WI_3_evaluation,1885,0.6788284
FOODS_3_267_WI_3_evaluation,1913,0.5275903
FOODS_3_268_CA_2_evaluation,1857,0.6130909
FOODS_3_268_CA_2_evaluation,1885,0.6516666
FOODS_3_268_CA_2_evaluation,1913,0.67170477
FOODS_3_268_CA_3_evaluation,1857,0.4185486
FOODS_3_268_CA_3_evaluation,1885,0.4630964
FOODS_3_268_CA_3_evaluation,1913,0.46162435
FOODS_3_268_TX_1_evaluation,1857,0.5747602
FOODS_3_268_TX_1_evaluation,1885,0.5793018
FOODS_3_268_TX_1_evaluation,1913,0.5800195
FOODS_3_268_TX_2_evaluation,1857,0.5831224
FOODS_3_268_TX_2_evaluation,1885,0.60057217
FOODS_3_268_TX_2_evaluation,1913,0.63603485
FOODS_3_268_TX_3_evaluation,1857,0.67472905
FOODS_3_268_TX_3_evaluation,1885,0.6176101
FOODS_3_268_TX_3_evaluation,1913,0.59335256
FOODS_3_268_WI_1_evaluation,1857,0.62046987
FOODS_3_268_WI_1_evaluation,1885,0.6689552
FOODS_3_268_WI_1_evaluation,1913,0.64225066
FOODS_3_268_WI_2_evaluation,1857,0.60462207
FOODS_3_268_WI_2_evaluation,1885,0.71890694
FOODS_3_268_WI_2_evaluation,1913,0.6160373
FOODS_3_268_WI_3_evaluation,1857,0.5650373
FOODS_3_268_WI_3_evaluation,1885,0.70633674
FOODS_3_268_WI_3_evaluation,1913,0.6442055
FOODS_3_269_CA_1_evaluation,1857,0.5287361
FOODS_3_269_CA_1_evaluation,1885,0.44328877
FOODS_3_269_CA_1_evaluation,1913,0.39518657
FOODS_3_269_CA_2_evaluation,1857,0.5373199
FOODS_3_269_CA_2_evaluation,1885,0.44291028
FOODS_3_269_CA_2_evaluation,1913,0.42334634
FOODS_3_269_CA_3_evaluation,1857,0.49899703
FOODS_3_269_CA_3_evaluation,1885,0.52626747
FOODS_3_269_CA_3_evaluation,1913,0.47668505
FOODS_3_269_CA_4_evaluation,1857,0.550934
FOODS_3_269_CA_4_evaluation,1885,0.497569
FOODS_3_269_CA_4_evaluation,1913,0.6350274
FOODS_3_269_TX_1_evaluation,1857,0.6946891
FOODS_3_269_TX_1_evaluation,1885,0.5918741
FOODS_3_269_TX_1_evaluation,1913,0.6818226
FOODS_3_269_TX_3_evaluation,1857,0.7224553
FOODS_3_269_TX_3_evaluation,1885,0.5502227
FOODS_3_269_TX_3_evaluation,1913,0.5782912
FOODS_3_269_WI_1_evaluation,1857,0.47097525
FOODS_3_269_WI_1_evaluation,1885,0.43270627
FOODS_3_269_WI_1_evaluation,1913,0.51187086
FOODS_3_269_WI_2_evaluation,1857,0.5936409
FOODS_3_269_WI_2_evaluation,1885,0.5098351
FOODS_3_269_WI_2_evaluation,1913,0.6159416
FOODS_3_269_WI_3_evaluation,1857,0.61097205
FOODS_3_269_WI_3_evaluation,1885,0.7075503
FOODS_3_269_WI_3_evaluation,1913,0.659234
FOODS_3_270_CA_1_evaluation,1857,0.45652208
FOODS_3_270_CA_1_evaluation,1885,0.62968177
FOODS_3_270_CA_1_evaluation,1913,0.6505617
FOODS_3_270_CA_2_evaluation,1857,0.562699
FOODS_3_270_CA_2_evaluation,1885,0.67396414
FOODS_3_270_CA_2_evaluation,1913,0.61259425
FOODS_3_270_CA_3_evaluation,1857,0.43976006
FOODS_3_270_CA_3_evaluation,1885,0.56830955
FOODS_3_270_CA_3_evaluation,1913,0.5273234
FOODS_3_270_CA_4_evaluation,1857,0.5759574
FOODS_3_270_CA_4_evaluation,1885,0.6850803
FOODS_3_270_CA_4_evaluation,1913,0.5971602
FOODS_3_270_TX_1_evaluation,1857,0.6648103
FOODS_3_270_TX_1_evaluation,1885,0.68321455
FOODS_3_270_TX_1_evaluation,1913,0.6940704
FOODS_3_270_TX_2_evaluation,1857,0.6443411
FOODS_3_270_TX_2_evaluation,1885,0.712138
FOODS_3_270_TX_2_evaluation,1913,0.7042882
FOODS_3_270_TX_3_evaluation,1857,0.5731008
FOODS_3_270_TX_3_evaluation,1885,0.7212635
FOODS_3_270_TX_3_evaluation,1913,0.6161906
FOODS_3_270_WI_1_evaluation,1857,0.6171479
FOODS_3_270_WI_1_evaluation,1885,0.57722396
FOODS_3_270_WI_1_evaluation,1913,0.6512461
FOODS_3_270_WI_2_evaluation,1857,0.6904754
FOODS_3_270_WI_2_evaluation,1885,0.6901914
FOODS_3_270_WI_2_evaluation,1913,0.6466983
FOODS_3_271_CA_2_evaluation,1857,0.47622868
FOODS_3_271_CA_2_evaluation,1885,0.6163914
FOODS_3_271_CA_2_evaluation,1913,0.63877714
FOODS_3_271_CA_3_evaluation,1857,0.5253135
FOODS_3_271_CA_3_evaluation,1885,0.6674657
FOODS_3_271_CA_3_evaluation,1913,0.61768633
FOODS_3_271_CA_4_evaluation,1857,0.6829887
FOODS_3_271_CA_4_evaluation,1885,0.7498992
FOODS_3_271_CA_4_evaluation,1913,0.65111715
FOODS_3_271_TX_1_evaluation,1857,0.6399666
FOODS_3_271_TX_1_evaluation,1885,0.6004588
FOODS_3_271_TX_1_evaluation,1913,0.69700724
FOODS_3_271_TX_3_evaluation,1857,0.5271189
FOODS_3_271_TX_3_evaluation,1885,0.6082119
FOODS_3_271_TX_3_evaluation,1913,0.71797127
FOODS_3_271_WI_2_evaluation,1857,0.5404652
FOODS_3_271_WI_2_evaluation,1885,0.60384184
FOODS_3_271_WI_2_evaluation,1913,0.7106904
FOODS_3_271_WI_3_evaluation,1857,0.57987165
FOODS_3_271_WI_3_evaluation,1885,0.67259306
FOODS_3_271_WI_3_evaluation,1913,0.70007455
FOODS_3_272_CA_1_evaluation,1857,0.49234277
FOODS_3_272_CA_1_evaluation,1885,0.55733216
FOODS_3_272_CA_1_evaluation,1913,0.512334
FOODS_3_272_CA_2_evaluation,1857,0.7588949
FOODS_3_272_CA_2_evaluation,1885,0.66853714
FOODS_3_272_CA_2_evaluation,1913,0.59861034
FOODS_3_272_CA_4_evaluation,1857,0.67158604
FOODS_3_272_CA_4_evaluation,1885,0.6641701
FOODS_3_272_CA_4_evaluation,1913,0.5879586
FOODS_3_272_TX_1_evaluation,1857,0.6304126
FOODS_3_272_TX_1_evaluation,1885,0.6526653
FOODS_3_272_TX_1_evaluation,1913,0.61928654
FOODS_3_272_TX_2_evaluation,1857,0.5522716
FOODS_3_272_TX_2_evaluation,1885,0.60259295
FOODS_3_272_TX_2_evaluation,1913,0.6893825
FOODS_3_272_TX_3_evaluation,1857,0.62541974
FOODS_3_272_TX_3_evaluation,1885,0.62059474
FOODS_3_272_TX_3_evaluation,1913,0.6524763
FOODS_3_272_WI_1_evaluation,1857,0.65795565
FOODS_3_272_WI_1_evaluation,1885,0.72990507
FOODS_3_272_WI_1_evaluation,1913,0.7206524
FOODS_3_272_WI_2_evaluation,1857,0.7132577
FOODS_3_272_WI_2_evaluation,1885,0.82390255
FOODS_3_272_WI_2_evaluation,1913,0.6789982
FOODS_3_272_WI_3_evaluation,1857,0.7793141
FOODS_3_272_WI_3_evaluation,1885,0.7731044
FOODS_3_272_WI_3_evaluation,1913,0.76636165
FOODS_3_273_CA_2_evaluation,1857,0.44131556
FOODS_3_273_CA_2_evaluation,1885,0.5218015
FOODS_3_273_CA_2_evaluation,1913,0.48505864
FOODS_3_273_CA_3_evaluation,1857,0.5007166
FOODS_3_273_CA_3_evaluation,1885,0.52272785
FOODS_3_273_CA_3_evaluation,1913,0.45517284
FOODS_3_273_CA_4_evaluation,1857,0.3646618
FOODS_3_273_CA_4_evaluation,1885,0.6048169
FOODS_3_273_CA_4_evaluation,1913,0.6272135
FOODS_3_273_TX_1_evaluation,1857,0.78212935
FOODS_3_273_TX_1_evaluation,1885,0.6117958
FOODS_3_273_TX_1_evaluation,1913,0.69468814
FOODS_3_273_TX_3_evaluation,1857,0.5060064
FOODS_3_273_TX_3_evaluation,1885,0.5121043
FOODS_3_273_TX_3_evaluation,1913,0.5529894
FOODS_3_273_WI_1_evaluation,1857,0.58020747
FOODS_3_273_WI_1_evaluation,1885,0.61359316
FOODS_3_273_WI_1_evaluation,1913,0.4294471
FOODS_3_273_WI_3_evaluation,1857,0.5729532
FOODS_3_273_WI_3_evaluation,1885,0.76724106
FOODS_3_273_WI_3_evaluation,1913,0.46432248
FOODS_3_274_CA_3_evaluation,1857,0.38210395
FOODS_3_274_CA_3_evaluation,1885,0.5082065
FOODS_3_274_CA_3_evaluation,1913,0.4640808
FOODS_3_274_TX_3_evaluation,1857,0.5455396
FOODS_3_274_TX_3_evaluation,1885,0.43630603
FOODS_3_274_TX_3_evaluation,1913,0.52066827
FOODS_3_275_CA_1_evaluation,1857,0.6776171
FOODS_3_275_CA_1_evaluation,1885,0.55949897
FOODS_3_275_CA_1_evaluation,1913,0.473838
FOODS_3_275_CA_2_evaluation,1857,0.633732
FOODS_3_275_CA_2_evaluation,1885,0.57494354
FOODS_3_275_CA_2_evaluation,1913,0.5344556
FOODS_3_275_CA_3_evaluation,1857,0.32834223
FOODS_3_275_CA_3_evaluation,1885,0.49326926
FOODS_3_275_CA_3_evaluation,1913,0.39391598
FOODS_3_275_CA_4_evaluation,1857,0.70796824
FOODS_3_275_CA_4_evaluation,1885,0.65248704
FOODS_3_275_CA_4_evaluation,1913,0.6890258
FOODS_3_275_TX_1_evaluation,1857,0.6810067
FOODS_3_275_TX_1_evaluation,1885,0.6173375
FOODS_3_275_TX_1_evaluation,1913,0.530942
FOODS_3_275_TX_3_evaluation,1857,0.65527207
FOODS_3_275_TX_3_evaluation,1885,0.590184
FOODS_3_275_TX_3_evaluation,1913,0.5281457
FOODS_3_275_WI_1_evaluation,1857,0.7148834
FOODS_3_275_WI_1_evaluation,1885,0.65688425
FOODS_3_275_WI_1_evaluation,1913,0.4365805
FOODS_3_275_WI_3_evaluation,1857,0.7487969
FOODS_3_275_WI_3_evaluation,1885,0.5833855
FOODS_3_275_WI_3_evaluation,1913,0.5930473
FOODS_3_276_CA_2_evaluation,1857,0.47266883
FOODS_3_276_CA_2_evaluation,1885,0.60947543
FOODS_3_276_CA_2_evaluation,1913,0.68122995
FOODS_3_276_CA_3_evaluation,1857,0.51931834
FOODS_3_276_CA_3_evaluation,1885,0.5398072
FOODS_3_276_CA_3_evaluation,1913,0.58066344
FOODS_3_276_CA_4_evaluation,1857,0.6117151
FOODS_3_276_CA_4_evaluation,1885,0.7633817
FOODS_3_276_CA_4_evaluation,1913,0.7419094
FOODS_3_276_TX_2_evaluation,1857,0.47048104
FOODS_3_276_TX_2_evaluation,1885,0.59372956
FOODS_3_276_TX_2_evaluation,1913,0.6396343
FOODS_3_276_TX_3_evaluation,1857,0.5070136
FOODS_3_276_TX_3_evaluation,1885,0.6875265
FOODS_3_276_TX_3_evaluation,1913,0.8016705
FOODS_3_276_WI_1_evaluation,1857,0.58674407
FOODS_3_276_WI_1_evaluation,1885,0.56030816
FOODS_3_276_WI_1_evaluation,1913,0.60570514
FOODS_3_276_WI_2_evaluation,1857,0.5661071
FOODS_3_276_WI_2_evaluation,1885,0.58054006
FOODS_3_276_WI_2_evaluation,1913,0.7566316
FOODS_3_276_WI_3_evaluation,1857,0.4096876
FOODS_3_276_WI_3_evaluation,1885,0.64165866
FOODS_3_276_WI_3_evaluation,1913,0.6538883
FOODS_3_277_CA_1_evaluation,1857,0.48481745
FOODS_3_277_CA_1_evaluation,1885,0.3447549
FOODS_3_277_CA_1_evaluation,1913,0.38903508
FOODS_3_277_CA_2_evaluation,1857,0.52472293
FOODS_3_277_CA_2_evaluation,1885,0.5145814
FOODS_3_277_CA_2_evaluation,1913,0.41060534
FOODS_3_277_CA_3_evaluation,1857,0.5136081
FOODS_3_277_CA_3_evaluation,1885,0.5955599
FOODS_3_277_CA_3_evaluation,1913,0.4909402
FOODS_3_277_CA_4_evaluation,1857,0.6124637
FOODS_3_277_CA_4_evaluation,1885,0.46810222
FOODS_3_277_CA_4_evaluation,1913,0.62600344
FOODS_3_277_TX_2_evaluation,1857,0.52700317
FOODS_3_277_TX_2_evaluation,1885,0.4209469
FOODS_3_277_TX_2_evaluation,1913,0.51822627
FOODS_3_277_TX_3_evaluation,1857,0.6403449
FOODS_3_277_TX_3_evaluation,1885,0.607532
FOODS_3_277_TX_3_evaluation,1913,0.6076858
FOODS_3_277_WI_1_evaluation,1857,0.45496696
FOODS_3_277_WI_1_evaluation,1885,0.385651
FOODS_3_277_WI_1_evaluation,1913,0.5305617
FOODS_3_278_CA_1_evaluation,1857,0.6770405
FOODS_3_278_CA_1_evaluation,1885,0.5634286
FOODS_3_278_CA_1_evaluation,1913,0.5564505
FOODS_3_278_CA_2_evaluation,1857,0.56442547
FOODS_3_278_CA_2_evaluation,1885,0.6006606
FOODS_3_278_CA_2_evaluation,1913,0.6058635
FOODS_3_278_CA_3_evaluation,1857,0.71205443
FOODS_3_278_CA_3_evaluation,1885,0.5873114
FOODS_3_278_CA_3_evaluation,1913,0.60341847
FOODS_3_278_CA_4_evaluation,1857,0.48899126
FOODS_3_278_CA_4_evaluation,1885,0.5754751
FOODS_3_278_CA_4_evaluation,1913,0.72130495
FOODS_3_278_TX_1_evaluation,1857,0.50689876
FOODS_3_278_TX_1_evaluation,1885,0.42929992
FOODS_3_278_TX_1_evaluation,1913,0.45867756
FOODS_3_278_WI_1_evaluation,1857,0.6309946
FOODS_3_278_WI_1_evaluation,1885,0.51583445
FOODS_3_278_WI_1_evaluation,1913,0.5398135
FOODS_3_278_WI_2_evaluation,1857,0.07539187
FOODS_3_278_WI_2_evaluation,1885,0.3022705
FOODS_3_278_WI_2_evaluation,1913,0.48430544
FOODS_3_278_WI_3_evaluation,1857,0.42226702
FOODS_3_278_WI_3_evaluation,1885,0.33837843
FOODS_3_278_WI_3_evaluation,1913,0.446787
FOODS_3_279_CA_1_evaluation,1857,0.43464047
FOODS_3_279_CA_1_evaluation,1885,0.6450099
FOODS_3_279_CA_1_evaluation,1913,0.40100354
FOODS_3_279_CA_2_evaluation,1857,0.59611195
FOODS_3_279_CA_2_evaluation,1885,0.53170264
FOODS_3_279_CA_2_evaluation,1913,0.43016022
FOODS_3_279_CA_4_evaluation,1857,0.6771253
FOODS_3_279_CA_4_evaluation,1885,0.5833446
FOODS_3_279_CA_4_evaluation,1913,0.50133145
FOODS_3_279_TX_1_evaluation,1857,0.6071171
FOODS_3_279_TX_1_evaluation,1885,0.64914966
FOODS_3_279_TX_1_evaluation,1913,0.66586304
FOODS_3_279_TX_2_evaluation,1857,0.65865636
FOODS_3_279_TX_2_evaluation,1885,0.6384221
FOODS_3_279_TX_2_evaluation,1913,0.6219018
FOODS_3_279_TX_3_evaluation,1857,0.6737472
FOODS_3_279_TX_3_evaluation,1885,0.67784625
FOODS_3_279_TX_3_evaluation,1913,0.6415465
FOODS_3_279_WI_1_evaluation,1857,0.6310103
FOODS_3_279_WI_1_evaluation,1885,0.51039284
FOODS_3_279_WI_1_evaluation,1913,0.5693522
FOODS_3_279_WI_3_evaluation,1857,0.6668165
FOODS_3_279_WI_3_evaluation,1885,0.61258197
FOODS_3_279_WI_3_evaluation,1913,0.71155775
FOODS_3_280_CA_1_evaluation,1857,0.500873
FOODS_3_280_CA_1_evaluation,1885,0.42198798
FOODS_3_280_CA_1_evaluation,1913,0.5888467
FOODS_3_280_CA_2_evaluation,1857,0.72147334
FOODS_3_280_CA_2_evaluation,1885,0.584866
FOODS_3_280_CA_2_evaluation,1913,0.4657288
FOODS_3_280_CA_4_evaluation,1857,0.51552373
FOODS_3_280_CA_4_evaluation,1885,0.5290597
FOODS_3_280_CA_4_evaluation,1913,0.5102705
FOODS_3_280_TX_1_evaluation,1857,0.6110008
FOODS_3_280_TX_1_evaluation,1885,0.582104
FOODS_3_280_TX_1_evaluation,1913,0.60663444
FOODS_3_280_TX_3_evaluation,1857,0.5935227
FOODS_3_280_TX_3_evaluation,1885,0.70859694
FOODS_3_280_TX_3_evaluation,1913,0.6960206
FOODS_3_280_WI_1_evaluation,1857,0.6358017
FOODS_3_280_WI_1_evaluation,1885,0.5608533
FOODS_3_280_WI_1_evaluation,1913,0.58398265
FOODS_3_280_WI_2_evaluation,1857,0.6765192
FOODS_3_280_WI_2_evaluation,1885,0.7725485
FOODS_3_280_WI_2_evaluation,1913,0.6574614
FOODS_3_280_WI_3_evaluation,1857,0.6160822
FOODS_3_280_WI_3_evaluation,1885,0.7004288
FOODS_3_280_WI_3_evaluation,1913,0.5468328
FOODS_3_281_CA_3_evaluation,1857,0.73086065
FOODS_3_281_CA_3_evaluation,1885,0.7253504
FOODS_3_281_CA_3_evaluation,1913,0.6292081
FOODS_3_282_CA_1_evaluation,1857,0.5189615
FOODS_3_282_CA_1_evaluation,1885,0.5279857
FOODS_3_282_CA_1_evaluation,1913,0.49832556
FOODS_3_282_CA_2_evaluation,1857,0.57786244
FOODS_3_282_CA_2_evaluation,1885,0.5969703
FOODS_3_282_CA_2_evaluation,1913,0.6371426
FOODS_3_282_CA_3_evaluation,1857,0.64037055
FOODS_3_282_CA_3_evaluation,1885,0.7648567
FOODS_3_282_CA_3_evaluation,1913,0.6723873
FOODS_3_282_CA_4_evaluation,1857,0.5543998
FOODS_3_282_CA_4_evaluation,1885,0.45970327
FOODS_3_282_CA_4_evaluation,1913,0.29161212
FOODS_3_282_TX_1_evaluation,1857,0.4346729
FOODS_3_282_TX_1_evaluation,1885,0.5128939
FOODS_3_282_TX_1_evaluation,1913,0.5650361
FOODS_3_282_TX_2_evaluation,1857,0.5603549
FOODS_3_282_TX_2_evaluation,1885,0.52685213
FOODS_3_282_TX_2_evaluation,1913,0.5627222
FOODS_3_282_TX_3_evaluation,1857,0.5319272
FOODS_3_282_TX_3_evaluation,1885,0.5261823
FOODS_3_282_TX_3_evaluation,1913,0.5897541
FOODS_3_282_WI_1_evaluation,1857,0.56687856
FOODS_3_282_WI_1_evaluation,1885,0.5775292
FOODS_3_282_WI_1_evaluation,1913,0.5345689
FOODS_3_282_WI_2_evaluation,1857,0.55591893
FOODS_3_282_WI_2_evaluation,1885,0.5559558
FOODS_3_282_WI_2_evaluation,1913,0.4749047
FOODS_3_282_WI_3_evaluation,1857,0.51846415
FOODS_3_282_WI_3_evaluation,1885,0.48498523
FOODS_3_282_WI_3_evaluation,1913,0.44733068
FOODS_3_283_CA_1_evaluation,1857,0.48127013
FOODS_3_283_CA_1_evaluation,1885,0.54225606
FOODS_3_283_CA_1_evaluation,1913,0.5013066
FOODS_3_283_CA_4_evaluation,1857,0.49068898
FOODS_3_283_CA_4_evaluation,1885,0.60644335
FOODS_3_283_CA_4_evaluation,1913,0.45635927
FOODS_3_283_TX_2_evaluation,1857,0.4465644
FOODS_3_283_TX_2_evaluation,1885,0.47931665
FOODS_3_283_TX_2_evaluation,1913,0.5142745
FOODS_3_283_TX_3_evaluation,1857,0.6385317
FOODS_3_283_TX_3_evaluation,1885,0.4534221
FOODS_3_283_TX_3_evaluation,1913,0.45805687
FOODS_3_283_WI_1_evaluation,1857,0.67680895
FOODS_3_283_WI_1_evaluation,1885,0.71752524
FOODS_3_283_WI_1_evaluation,1913,0.5860032
FOODS_3_283_WI_2_evaluation,1857,0.47149384
FOODS_3_283_WI_2_evaluation,1885,0.52584714
FOODS_3_283_WI_2_evaluation,1913,0.53926295
FOODS_3_283_WI_3_evaluation,1857,0.49718502
FOODS_3_283_WI_3_evaluation,1885,0.59410733
FOODS_3_283_WI_3_evaluation,1913,0.38322636
FOODS_3_284_CA_1_evaluation,1857,0.790383
FOODS_3_284_CA_1_evaluation,1885,0.742875
FOODS_3_284_CA_1_evaluation,1913,0.733867
FOODS_3_284_CA_2_evaluation,1857,0.67446625
FOODS_3_284_CA_2_evaluation,1885,0.73576474
FOODS_3_284_CA_2_evaluation,1913,0.63587916
FOODS_3_284_CA_3_evaluation,1857,0.5236945
FOODS_3_284_CA_3_evaluation,1885,0.6528455
FOODS_3_284_CA_3_evaluation,1913,0.538363
FOODS_3_284_TX_2_evaluation,1857,0.63944364
FOODS_3_284_TX_2_evaluation,1885,0.6621147
FOODS_3_284_TX_2_evaluation,1913,0.61986804
FOODS_3_284_TX_3_evaluation,1857,0.61736006
FOODS_3_284_TX_3_evaluation,1885,0.6549834
FOODS_3_284_TX_3_evaluation,1913,0.65940607
FOODS_3_284_WI_1_evaluation,1857,0.7905075
FOODS_3_284_WI_1_evaluation,1885,0.69754094
FOODS_3_284_WI_1_evaluation,1913,0.5881299
FOODS_3_284_WI_2_evaluation,1857,0.5825234
FOODS_3_284_WI_2_evaluation,1885,0.69439906
FOODS_3_284_WI_2_evaluation,1913,0.43463475
FOODS_3_284_WI_3_evaluation,1857,0.45626172
FOODS_3_284_WI_3_evaluation,1885,0.74432826
FOODS_3_284_WI_3_evaluation,1913,0.61390734
FOODS_3_285_CA_3_evaluation,1857,0.47438315
FOODS_3_285_CA_3_evaluation,1885,0.6283236
FOODS_3_285_CA_3_evaluation,1913,0.60729104
FOODS_3_285_TX_2_evaluation,1857,0.5267345
FOODS_3_285_TX_2_evaluation,1885,0.42432564
FOODS_3_285_TX_2_evaluation,1913,0.37823403
FOODS_3_286_CA_2_evaluation,1857,0.6406277
FOODS_3_286_CA_2_evaluation,1885,0.6415625
FOODS_3_286_CA_2_evaluation,1913,0.7158203
FOODS_3_286_WI_1_evaluation,1857,0.6656365
FOODS_3_286_WI_1_evaluation,1885,0.6290855
FOODS_3_286_WI_1_evaluation,1913,0.6787999
FOODS_3_287_CA_3_evaluation,1857,0.42342058
FOODS_3_287_CA_3_evaluation,1885,0.45152798
FOODS_3_287_CA_3_evaluation,1913,0.39078805
FOODS_3_288_CA_1_evaluation,1857,0.48951042
FOODS_3_288_CA_1_evaluation,1885,0.5411868
FOODS_3_288_CA_1_evaluation,1913,0.5611673
FOODS_3_288_CA_2_evaluation,1857,0.61050147
FOODS_3_288_CA_2_evaluation,1885,0.57418156
FOODS_3_288_CA_2_evaluation,1913,0.54287195
FOODS_3_288_CA_3_evaluation,1857,0.63367534
FOODS_3_288_CA_3_evaluation,1885,0.61791456
FOODS_3_288_CA_3_evaluation,1913,0.59959006
FOODS_3_288_CA_4_evaluation,1857,0.6220265
